,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,humidity_brooklyn,temperature_brooklyn,feels_like_brooklyn,rain_brooklyn,snowfall_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
1714,2020-03-24,1,55,0.7,-3.9,0.0,0.0,11.38056111111111,12.475600000000002,Tuesday,Mainly Sunny,75,90,-0.0,-2.8,0.0,18.76,3.543586111111111,12.350541666666668,2020-03,2020,3,spring,Tuesday,Heavy Snow,False,False,False,0.9122255531686739,0.2869174653833221,True,False,False,False
1715,2020-03-25,2,50,2.1,-3.0,0.0,0.0,11.449613888888887,12.544863888888887,Wednesday,Partly Cloudy,75,95,-1.3,-4.2,0.0,6.51,1.2104916666666667,12.396066666666666,2020-03,2020,3,spring,Wednesday,Heavy Snow,False,False,False,0.9126933532559031,0.09765127110212381,True,False,False,False
1716,2020-03-26,3,51,4.2,-0.8,0.0,0.0,11.518438888888888,12.614041666666669,Thursday,Cloudy,73,84,-3.5,-7.0,0.0,2.38,2.7021083333333333,12.441511111111112,2020-03,2020,3,spring,Thursday,Snow,False,False,False,0.9131441922636918,0.21718489894046453,True,False,False,False
1717,2020-03-27,3,58,8.0,4.1,0.0,0.0,11.587002777777778,12.68308888888889,Friday,Cloudy,73,87,-0.4,-3.1,0.0,3.15,9.766797222222223,12.486844444444444,2020-03,2020,3,spring,Friday,Snow,False,False,False,0.9135789301239271,0.7821669650547778,True,False,False,False
1718,2020-03-28,2,67,7.2,3.4,0.0,0.0,11.631905555555557,12.751969444444445,Saturday,Partly Cloudy,73,91,-2.9,-6.1,0.0,2.1,4.2833,12.532044444444445,2020-03,2020,3,spring,Saturday,Snow,False,False,True,0.9121654193284742,0.3417878079660674,True,False,False,False
1719,2020-03-29,53,76,2.9,-2.2,1.5,0.0,1.3840333333333334,12.820636111111112,Sunday,Drizzle,71,65,-3.1,-6.6,0.0,0.21,10.910041666666666,12.577075,2020-03,2020,3,spring,Sunday,Light Snow,False,False,True,0.10795356184658024,0.8674546082190546,False,True,True,False
1720,2020-03-30,73,70,-0.2,-4.9,0.0,0.84,6.539086111111111,12.88905,Monday,Snow,75,61,-1.1,-5.0,0.0,1.75,4.691888888888888,12.62191111111111,2020-03,2020,3,spring,Monday,Heavy Snow,False,False,False,0.5073365462242067,0.3717257115492283,False,False,False,False
1721,2020-03-31,3,68,0.8,-3.5,0.0,0.0,4.957322222222222,12.957166666666668,Tuesday,Cloudy,73,60,-0.1,-3.8,0.1,0.56,8.862333333333334,12.666516666666666,2020-03,2020,3,spring,Tuesday,Snow,False,False,False,0.38259307376012414,0.6996661802573978,False,False,False,False
1722,2020-04-01,3,61,3.2,-1.5,0.0,0.0,10.715783333333333,13.024941666666669,Wednesday,Cloudy,75,84,-1.4,-4.5,0.0,6.58,5.411244444444445,12.710866666666668,2020-04,2020,4,spring,Wednesday,Heavy Snow,False,False,False,0.8227125777274752,0.4257179770939651,True,False,False,False
1723,2020-04-02,3,66,6.1,1.4,0.0,0.0,6.749577777777778,13.092327777777776,Thursday,Cloudy,73,79,-3.1,-6.8,0.0,1.26,5.330275,12.754927777777777,2020-04,2020,4,spring,Thursday,Snow,False,False,False,0.5155368771956774,0.41789926943268557,False,False,False,False
1724,2020-04-03,3,56,7.0,1.8,0.0,0.0,7.282063888888889,13.159344444444445,Friday,Cloudy,71,56,-1.7,-5.1,0.0,0.07,11.84543888888889,12.798769444444444,2020-04,2020,4,spring,Friday,Light Snow,False,False,False,0.5533758858301789,0.925513889464634,False,True,False,False
1725,2020-04-04,3,60,6.8,3.4,0.0,0.0,11.452369444444445,13.226458333333332,Saturday,Cloudy,3,52,-0.5,-4.0,0.0,0.0,11.068927777777777,12.842683333333332,2020-04,2020,4,spring,Saturday,Cloudy,False,False,True,0.8658681829875934,0.8618859073670568,True,True,False,False
1726,2020-04-05,3,60,7.8,3.7,0.0,0.0,12.037205555555555,13.29374722222222,Sunday,Cloudy,75,77,1.0,-1.8,1.1,1.4,11.8258,12.886675,2020-04,2020,4,spring,Sunday,Heavy Snow,False,False,True,0.9054787453332802,0.917676592293978,True,True,False,True
1727,2020-04-06,0,51,11.8,7.8,0.0,0.0,12.104652777777778,13.361175,Monday,Sunny,3,67,0.4,-2.6,0.0,0.0,11.913252777777778,12.930713888888889,2020-04,2020,4,spring,Monday,Cloudy,False,True,False,0.9059572064416325,0.9213143899204672,True,True,False,False
1728,2020-04-07,0,65,11.9,9.1,0.0,0.0,12.110758333333337,13.4287,Tuesday,Sunny,3,87,0.4,-2.1,0.0,0.0,11.6292,12.974772222222224,2020-04,2020,4,spring,Tuesday,Cloudy,False,True,False,0.9018563474746876,0.8962931911885414,True,True,False,False
1729,2020-04-08,0,63,12.4,10.0,0.0,0.0,12.142744444444444,13.496283333333334,Wednesday,Sunny,73,87,-0.7,-3.5,0.1,1.68,8.826872222222223,13.018819444444444,2020-04,2020,4,spring,Wednesday,Snow,False,True,False,0.8997102494472757,0.6780086520048434,True,False,False,False
1730,2020-04-09,3,66,11.8,8.9,0.0,0.0,11.866269444444445,13.563888888888888,Thursday,Cloudy,75,74,-9.0,-13.4,0.0,4.27,6.621336111111112,13.062833333333332,2020-04,2020,4,spring,Thursday,Heavy Snow,False,False,False,0.874842719639566,0.5068836095623291,True,False,False,False
1731,2020-04-10,3,62,8.7,5.8,0.0,0.0,12.151272222222223,13.631469444444445,Friday,Cloudy,73,38,1.2,-2.6,0.0,0.63,9.458255555555557,13.106777777777776,2020-04,2020,4,spring,Friday,Snow,False,False,False,0.891413231108002,0.7216308780020517,True,False,False,False
1732,2020-04-11,3,67,7.7,5.2,0.0,0.0,12.300983333333331,13.69898888888889,Saturday,Cloudy,73,66,2.1,-1.1,0.8,3.36,6.223330555555556,13.150630555555557,2020-04,2020,4,spring,Saturday,Snow,False,False,True,0.897948267065939,0.4732343844095351,True,False,False,False
1733,2020-04-12,3,57,12.4,9.5,0.0,0.0,12.327444444444446,13.76640277777778,Sunday,Cloudy,51,75,4.1,1.7,0.1,0.0,9.303536111111113,13.194355555555555,2020-04,2020,4,spring,Sunday,Light Drizzle,False,False,True,0.8954731779563975,0.7051148555106057,True,False,False,False
1734,2020-04-13,53,57,7.8,3.1,1.1,0.0,9.24015,13.833669444444444,Monday,Drizzle,75,85,2.7,0.4,2.9,4.83,8.0,13.237925,2020-04,2020,4,spring,Monday,Heavy Snow,False,False,False,0.6679464213821311,0.6043243181994157,False,False,True,True
1735,2020-04-14,3,52,5.8,0.6,0.0,0.0,11.583677777777778,13.900741666666669,Tuesday,Cloudy,75,95,0.4,-2.1,0.4,6.65,0.0,13.281311111111112,2020-04,2020,4,spring,Tuesday,Heavy Snow,False,False,False,0.8333136501309781,0.0,True,False,False,False
1736,2020-04-15,3,58,8.9,4.3,0.0,0.0,11.575377777777778,13.967572222222223,Wednesday,Cloudy,75,96,-1.3,-4.1,0.0,5.88,2.0,13.324480555555557,2020-04,2020,4,spring,Wednesday,Heavy Snow,False,False,False,0.8287322659668446,0.1500996599200344,True,False,False,False
1737,2020-04-16,3,58,11.1,7.8,0.0,0.0,11.556305555555555,14.034119444444444,Thursday,Cloudy,73,84,0.1,-2.6,0.2,0.63,11.55856111111111,13.3674,2020-04,2020,4,spring,Thursday,Snow,False,False,False,0.8234435798628066,0.8646828187314743,True,True,False,False
1738,2020-04-17,3,58,10.7,7.9,0.0,0.0,12.587419444444444,14.100330555555557,Friday,Cloudy,3,75,-0.5,-3.4,0.0,0.0,12.020397222222222,13.410038888888888,2020-04,2020,4,spring,Friday,Cloudy,False,False,False,0.8927038550514674,0.8963730323095426,True,True,False,False
1739,2020-04-18,3,41,10.1,5.9,0.0,0.0,12.90045,14.16616111111111,Saturday,Cloudy,3,63,1.3,-1.5,0.0,0.0,12.04495,13.452366666666666,2020-04,2020,4,spring,Saturday,Cloudy,False,False,True,0.9106524977950193,0.8953777650029363,True,True,False,False
1740,2020-04-19,3,41,9.0,3.9,0.0,0.0,13.008030555555557,14.231555555555556,Sunday,Cloudy,71,64,1.8,-0.9,0.2,0.07,12.09832777777778,13.494341666666664,2020-04,2020,4,spring,Sunday,Light Snow,False,False,True,0.914027318010056,0.8965482034342381,True,True,False,False
1741,2020-04-20,0,49,9.3,4.7,0.0,0.0,13.121183333333336,14.296461111111112,Monday,Sunny,73,76,2.3,-0.2,0.2,0.91,11.428347222222223,13.535936111111113,2020-04,2020,4,spring,Monday,Snow,False,True,False,0.9177923985073231,0.8442967762562906,True,True,False,False
1742,2020-04-21,0,47,11.0,6.1,0.0,0.0,13.210105555555554,14.36082777777778,Tuesday,Sunny,71,67,2.4,-0.3,0.8,0.07,12.088205555555556,13.57711111111111,2020-04,2020,4,spring,Tuesday,Light Snow,False,True,False,0.9198707595391628,0.8903370869273451,True,True,False,False
1743,2020-04-22,0,51,12.2,8.6,0.0,0.0,13.270213888888888,14.424602777777778,Wednesday,Sunny,1,59,3.1,0.4,0.0,0.0,12.200788888888887,13.617833333333332,2020-04,2020,4,spring,Wednesday,Mainly Sunny,False,True,False,0.9199708368630215,0.8959420041530509,True,True,False,False
1744,2020-04-23,3,51,13.5,11.0,0.0,0.0,13.329652777777778,14.487780555555556,Thursday,Cloudy,2,57,4.5,1.5,0.0,0.0,12.209030555555556,13.658161111111111,2020-04,2020,4,spring,Thursday,Partly Cloudy,False,False,False,0.9200617531900925,0.8939000247715143,True,True,False,False
1745,2020-04-24,3,48,14.3,10.8,0.0,0.0,9.776652777777777,14.550825,Friday,Cloudy,3,64,4.8,2.2,0.0,0.0,12.067644444444444,13.698383333333334,2020-04,2020,4,spring,Friday,Cloudy,False,False,False,0.6718968015750156,0.880953916297503,False,True,False,False
1746,2020-04-25,51,56,11.0,6.9,0.1,0.0,6.170041666666667,14.613811111111112,Saturday,Light Drizzle,53,78,4.2,1.8,1.1,0.0,10.633269444444444,13.738494444444443,2020-04,2020,4,spring,Saturday,Drizzle,False,False,True,0.4222062006792661,0.7739763252402314,False,False,False,True
1747,2020-04-26,3,50,12.2,9.2,0.0,0.0,11.015283333333333,14.676691666666663,Sunday,Cloudy,3,60,5.9,3.0,0.0,0.0,10.754494444444443,13.778461111111111,2020-04,2020,4,spring,Sunday,Cloudy,False,False,True,0.7505290417969991,0.7805294334192295,False,False,False,False
1748,2020-04-27,3,52,13.7,11.4,0.0,0.0,12.311283333333334,14.739422222222222,Monday,Cloudy,0,58,5.8,2.9,0.0,0.0,12.523547222222222,13.818252777777776,2020-04,2020,4,spring,Monday,Sunny,True,False,False,0.8352622747160299,0.9063046843637372,True,True,False,False
1749,2020-04-28,51,51,15.8,13.3,0.1,0.0,9.739677777777777,14.801952777777778,Tuesday,Light Drizzle,53,81,5.9,4.0,4.4,0.0,10.123072222222222,13.857841666666667,2020-04,2020,4,spring,Tuesday,Drizzle,False,False,False,0.6579995169556269,0.7304941466153438,False,False,False,True
1750,2020-04-29,51,78,12.3,10.7,1.7,0.0,4.210511111111111,14.864233333333331,Wednesday,Light Drizzle,75,87,4.9,3.2,9.8,5.39,11.37188888888889,13.897191666666666,2020-04,2020,4,spring,Wednesday,Heavy Snow,False,False,False,0.2832646001101825,0.8182868281341416,False,True,True,True
1751,2020-04-30,53,76,13.4,11.3,1.1,0.0,9.275469444444443,14.926219444444444,Thursday,Drizzle,51,81,2.7,0.1,0.8,0.0,12.091458333333334,13.936269444444443,2020-04,2020,4,spring,Thursday,Light Drizzle,False,False,False,0.6214212164686339,0.8676251834491816,False,True,True,False
1752,2020-05-01,61,64,13.1,9.9,4.1,0.0,10.774194444444444,14.98785,Friday,Light Rain,75,76,5.6,3.5,8.7,3.15,10.36163611111111,13.975041666666668,2020-05,2020,5,spring,Friday,Heavy Snow,False,False,False,0.7188619077749273,0.7414386560167281,False,False,True,True
1753,2020-05-02,63,78,10.8,8.2,6.5,0.0,9.204583333333334,15.04907777777778,Saturday,Rain,51,82,4.3,2.1,1.0,0.0,12.220541666666666,14.013475,2020-05,2020,5,spring,Saturday,Light Drizzle,False,False,True,0.6116377009443915,0.8720564789723224,False,True,True,True
1754,2020-05-03,51,73,10.6,7.4,0.4,0.0,10.213483333333334,15.109844444444445,Sunday,Light Drizzle,71,91,1.6,-0.9,2.2,0.07,7.633416666666666,14.051533333333332,2020-05,2020,5,spring,Sunday,Light Snow,False,False,True,0.6759489398376041,0.5432443908849806,False,False,False,True
1755,2020-05-04,61,83,9.4,7.3,4.5,0.0,1.2998944444444445,15.170094444444445,Monday,Light Rain,3,57,4.8,2.4,0.0,0.0,12.93717222222222,14.089180555555556,2020-05,2020,5,spring,Monday,Cloudy,False,False,False,0.08568795990063784,0.9182345397029437,False,True,True,False
1756,2020-05-05,51,67,7.8,3.9,0.7,0.0,13.950594444444445,15.229766666666668,Tuesday,Light Drizzle,73,90,2.5,0.2,4.9,3.92,5.449561111111111,14.126383333333337,2020-05,2020,5,spring,Tuesday,Snow,False,False,False,0.9160084162666824,0.3857718555783523,True,False,False,True
1757,2020-05-06,3,60,10.6,6.8,0.0,0.0,13.979,15.288805555555555,Wednesday,Cloudy,73,84,1.7,-0.8,1.8,0.63,12.513125,14.163097222222223,2020-05,2020,5,spring,Wednesday,Snow,False,False,False,0.9143291115322213,0.8835020196265138,True,True,False,True
1758,2020-05-07,3,66,10.6,7.2,0.0,0.0,9.185105555555555,15.347141666666666,Thursday,Cloudy,73,64,4.5,1.6,0.8,0.28,11.872094444444445,14.19928611111111,2020-05,2020,5,spring,Thursday,Snow,False,False,False,0.5984896572307801,0.8361050232767963,False,True,False,False
1759,2020-05-08,3,61,13.4,11.1,0.0,0.0,14.0,15.40471111111111,Friday,Cloudy,71,69,4.5,1.6,2.4,0.28,5.836041666666667,14.23491388888889,2020-05,2020,5,spring,Friday,Light Snow,False,False,False,0.9088128884093178,0.4099808198504108,True,False,False,True
1760,2020-05-09,3,53,15.3,13.2,0.0,0.0,14.0,15.46145277777778,Saturday,Cloudy,71,76,3.9,1.5,3.8,0.28,10.126655555555557,14.269941666666666,2020-05,2020,5,spring,Saturday,Light Snow,False,False,True,0.9054776547338245,0.7096494009650044,True,False,False,True
1761,2020-05-10,51,60,17.6,15.9,0.3,0.0,8.802655555555557,15.517294444444444,Sunday,Light Drizzle,51,71,3.2,0.5,0.7,0.0,13.038719444444444,14.304325,2020-05,2020,5,spring,Sunday,Light Drizzle,False,False,True,0.5672803069549998,0.9115228746861137,False,True,False,False
1762,2020-05-11,53,79,8.4,4.4,7.8,0.0,0.0,15.572166666666668,Monday,Drizzle,3,78,5.6,3.8,0.0,0.0,12.2409,14.338022222222222,2020-05,2020,5,spring,Monday,Cloudy,False,False,False,0.0,0.8537369945645689,False,True,True,False
1763,2020-05-12,51,57,6.9,2.2,0.2,0.0,8.775408333333333,15.62599722222222,Tuesday,Light Drizzle,51,69,4.7,2.3,0.2,0.0,13.420263888888888,14.370994444444444,2020-05,2020,5,spring,Tuesday,Light Drizzle,False,False,False,0.5615902913929584,0.9338437879695173,False,True,False,False
1764,2020-05-13,51,59,9.7,6.3,0.7,0.0,7.764933333333333,15.678766666666666,Wednesday,Light Drizzle,51,83,5.8,4.0,0.2,0.0,9.38604722222222,14.403283333333333,2020-05,2020,5,spring,Wednesday,Light Drizzle,False,False,False,0.4952515397682215,0.6516602503055823,False,False,False,False
1765,2020-05-14,51,62,9.4,5.9,0.7,0.0,14.061680555555556,15.730894444444443,Thursday,Light Drizzle,75,90,2.8,0.7,8.7,8.82,5.378855555555556,14.43515,2020-05,2020,5,spring,Thursday,Heavy Snow,False,False,False,0.8938894482583989,0.3726220756663807,True,False,False,True
1766,2020-05-15,3,56,9.3,5.6,0.0,0.0,10.847586111111111,15.78243611111111,Friday,Cloudy,3,82,2.9,0.7,0.0,0.0,10.853930555555555,14.466572222222224,2020-05,2020,5,spring,Friday,Cloudy,False,False,False,0.6873201345307028,0.7502765955077279,False,False,False,False
1767,2020-05-16,3,57,11.1,7.0,0.0,0.0,7.308130555555556,15.833344444444444,Saturday,Cloudy,73,94,1.9,-0.5,7.0,0.77,6.737963888888888,14.497533333333337,2020-05,2020,5,spring,Saturday,Snow,False,False,True,0.4615658164450411,0.4647662284311966,False,False,False,True
1768,2020-05-17,3,52,13.4,9.6,0.0,0.0,10.557063888888887,15.883561111111112,Sunday,Cloudy,53,83,2.2,0.0,1.3,0.0,12.09432222222222,14.527997222222222,2020-05,2020,5,spring,Sunday,Drizzle,False,False,True,0.6646534624722065,0.8324837923098292,False,True,False,True
1769,2020-05-18,3,54,15.5,12.4,0.0,0.0,9.053861111111113,15.933033333333332,Monday,Cloudy,75,84,2.8,0.6,3.3,5.6,10.372772222222222,14.557930555555556,2020-05,2020,5,spring,Monday,Heavy Snow,False,False,False,0.5682446601156369,0.7125169461853075,False,False,False,True
1770,2020-05-19,3,69,14.5,12.2,0.0,0.0,4.205641666666667,15.981705555555555,Tuesday,Cloudy,3,77,1.7,-1.0,0.0,0.0,11.670888888888888,14.587302777777778,2020-05,2020,5,spring,Tuesday,Cloudy,False,False,False,0.2631534946033781,0.800071751898388,False,True,False,False
1771,2020-05-20,3,53,14.7,12.0,0.0,0.0,14.306422222222222,16.029522222222223,Wednesday,Cloudy,73,73,1.9,-0.8,0.9,1.05,13.602852777777777,14.616080555555556,2020-05,2020,5,spring,Wednesday,Snow,False,False,False,0.8925045939540722,0.9306771898303029,True,True,False,False
1772,2020-05-21,3,51,14.4,11.7,0.0,0.0,14.093319444444443,16.076422222222224,Thursday,Cloudy,51,70,3.9,1.5,0.3,0.0,13.102172222222222,14.644233333333332,2020-05,2020,5,spring,Thursday,Light Drizzle,False,False,False,0.8766452665670498,0.8946984061226984,True,True,False,False
1773,2020-05-22,53,42,17.3,13.8,1.0,0.0,8.170344444444446,16.12234722222222,Friday,Drizzle,1,53,6.0,3.3,0.0,0.0,13.696361111111113,14.671725,2020-05,2020,5,spring,Friday,Mainly Sunny,False,False,False,0.5067713982231359,0.933520844420892,False,True,True,False
1774,2020-05-23,61,70,15.7,13.6,6.3,0.0,3.3041972222222222,16.167233333333332,Saturday,Light Rain,2,53,7.9,5.0,0.0,0.0,13.720797222222222,14.698522222222222,2020-05,2020,5,spring,Saturday,Partly Cloudy,False,False,True,0.2043761696325421,0.9334814081838916,False,True,True,False
1775,2020-05-24,61,78,12.4,9.5,8.4,0.0,10.300969444444444,16.211019444444442,Sunday,Light Rain,3,51,9.0,6.5,0.0,0.0,13.744541666666668,14.724591666666669,2020-05,2020,5,spring,Sunday,Cloudy,False,False,True,0.6354300838232979,0.9334412782244669,False,True,True,False
1776,2020-05-25,51,81,11.6,8.6,1.2,0.0,4.606638888888889,16.253644444444443,Monday,Light Drizzle,3,53,9.3,6.7,0.0,0.0,13.76756388888889,14.7499,2020-05,2020,5,spring,Monday,Cloudy,False,False,False,0.2834219060614098,0.9334004900974847,False,True,True,False
1777,2020-05-26,51,70,13.6,11.6,0.2,0.0,14.540302777777775,16.29503888888889,Tuesday,Light Drizzle,2,55,9.7,7.3,0.0,0.0,13.789833333333334,14.774408333333334,2020-05,2020,5,spring,Tuesday,Partly Cloudy,False,False,False,0.892314702463974,0.9333594295090215,True,True,False,False
1778,2020-05-27,51,65,14.9,13.1,0.3,0.0,9.081327777777778,16.33513888888889,Wednesday,Light Drizzle,51,65,9.5,7.7,0.2,0.0,13.549147222222222,14.798083333333333,2020-05,2020,5,spring,Wednesday,Light Drizzle,False,False,False,0.5559382041100899,0.9156014949383461,False,True,False,False
1779,2020-05-28,53,59,14.8,11.6,1.2,0.0,14.778966666666664,16.37387777777778,Thursday,Drizzle,61,83,7.7,6.1,3.4,0.0,8.832958333333334,14.820891666666666,2020-05,2020,5,spring,Thursday,Light Rain,False,False,False,0.9025941726964831,0.5959802238619247,True,False,True,True
1780,2020-05-29,3,56,14.1,11.2,0.0,0.0,10.288747222222222,16.411188888888887,Friday,Cloudy,63,93,5.9,4.0,12.4,0.0,5.8002416666666665,14.842797222222222,2020-05,2020,5,spring,Friday,Rain,False,False,False,0.626934909584044,0.3907782057402702,False,False,False,True
1781,2020-05-30,3,55,13.5,9.4,0.0,0.0,11.224538888888889,16.447,Saturday,Cloudy,61,83,5.5,3.7,4.8,0.0,13.870786111111112,14.863761111111112,2020-05,2020,5,spring,Saturday,Light Rain,False,False,True,0.6824672517108827,0.9331949031892257,False,True,False,True
1782,2020-05-31,3,59,15.4,12.1,0.0,0.0,11.905327777777778,16.481247222222223,Sunday,Cloudy,51,73,7.6,5.8,0.6,0.0,13.331955555555556,14.883747222222222,2020-05,2020,5,spring,Sunday,Light Drizzle,False,False,True,0.7223559975318751,0.8957391815718451,False,True,False,False
1783,2020-06-01,3,54,16.5,13.6,0.0,0.0,15.112608333333332,16.513855555555555,Monday,Cloudy,53,83,7.6,6.2,1.0,0.0,10.896241666666668,14.902725,2020-06,2020,6,summer,Monday,Drizzle,False,False,False,0.9151471794392183,0.7311576685919299,True,False,False,True
1784,2020-06-02,2,48,19.3,16.9,0.0,0.0,15.093705555555555,16.544791666666665,Tuesday,Partly Cloudy,61,92,7.1,5.7,5.7,0.0,10.538319444444443,14.920705555555555,2020-06,2020,6,summer,Tuesday,Light Rain,False,False,False,0.9122934794014566,0.7062882787416591,True,False,False,True
1785,2020-06-03,3,52,18.4,16.8,0.0,0.0,14.423575,16.57431111111111,Wednesday,Cloudy,63,87,7.6,6.3,10.7,0.0,8.83811388888889,14.937844444444444,2020-06,2020,6,summer,Wednesday,Rain,False,False,False,0.8702367720327575,0.5916592532315388,True,False,False,True
1786,2020-06-04,53,62,17.9,15.9,2.6,0.0,4.844986111111111,16.602444444444444,Thursday,Drizzle,61,85,8.2,6.8,9.3,0.0,13.932683333333337,14.954136111111112,2020-06,2020,6,summer,Thursday,Light Rain,False,False,False,0.2918236605051465,0.9316942971370428,False,True,True,True
1787,2020-06-05,61,71,14.5,12.0,4.0,0.0,9.186983333333334,16.629155555555556,Friday,Light Rain,63,92,7.2,5.9,18.1,0.0,10.088533333333334,14.969569444444444,2020-06,2020,6,summer,Friday,Rain,False,False,False,0.5524624087279103,0.6739361055623029,False,False,True,True
1788,2020-06-06,51,58,14.1,10.0,1.1,0.0,14.8555,16.654419444444446,Saturday,Light Drizzle,63,90,6.5,4.8,9.0,0.0,11.765808333333334,14.984125,2020-06,2020,6,summer,Saturday,Rain,False,False,True,0.8919854606493337,0.785218244864704,True,False,True,True
1789,2020-06-07,51,67,14.9,13.0,0.6,0.0,1.5869166666666663,16.678202777777777,Sunday,Light Drizzle,53,77,8.3,6.6,4.5,0.0,10.423580555555557,14.997791666666668,2020-06,2020,6,summer,Sunday,Drizzle,False,False,True,0.09514914093628192,0.6950076909470931,False,False,False,True
1790,2020-06-08,3,58,16.0,14.2,0.0,0.0,14.179486111111112,16.70047222222222,Monday,Cloudy,61,94,4.5,2.4,11.1,0.0,1.981291666666667,15.01055,2020-06,2020,6,summer,Monday,Light Rain,False,False,False,0.8490470163019344,0.13199327584043669,True,False,False,True
1791,2020-06-09,3,58,17.3,15.1,0.0,0.0,12.42513611111111,16.721197222222223,Tuesday,Cloudy,53,78,5.8,3.7,3.8,0.0,13.577852777777776,15.022391666666667,2020-06,2020,6,summer,Tuesday,Drizzle,False,False,False,0.7430769427561257,0.9038409514981431,False,True,False,True
1792,2020-06-10,3,64,16.5,14.2,0.0,0.0,11.149858333333333,16.740347222222223,Wednesday,Cloudy,71,87,4.3,2.1,1.9,0.07,12.675858333333332,15.0333,2020-06,2020,6,summer,Wednesday,Light Snow,False,False,False,0.6660470171450379,0.8431853507435714,False,True,False,True
1793,2020-06-11,63,86,17.2,17.1,10.7,0.0,0.8015666666666666,16.757897222222223,Thursday,Rain,73,76,4.8,2.3,2.8,0.28,13.638580555555556,15.043258333333334,2020-06,2020,6,summer,Thursday,Snow,False,False,False,0.04783217464800592,0.9066241005337755,False,True,True,True
